component,eigenvalue
1,752.6932908982287
2,20.16634521116211
3,12.704346182882283
4,9.74133928105822
5,7.951371374123696
6,7.0318659418785625
7,6.8499531801076605
8,5.833001361122428
9,5.227307207699925
10,5.092433199794609
11,4.77358827399036
12,4.426947097984179
13,3.8496613210348665
14,3.3912833712324995
15,3.2719074289511756
16,3.063119310255847
17,2.756097050185187
18,2.6937924205352584
19,2.6460098478403955
20,2.63416549032788
21,2.5467607572092223
22,2.485973116775507
23,2.350250911454462
24,2.294125604095915
25,2.208704989699111
26,2.1853252375590806
27,2.143733679896772
28,2.0715652590530915
29,1.9947618112772891
30,1.9835598901045162
31,1.9646626765024175
32,1.95995644887276
33,1.9498804234034854
34,1.8675667791274544
35,1.802145567766045
36,1.7920724495579978
37,1.788340512870296
38,1.747353233306599
39,1.7452938488225003
40,1.672709539242695
41,1.610214673694855
42,1.5720700932440457
43,1.5671317162903013
44,1.5536600958172457
45,1.53066880386001
46,1.4968294469531156
47,1.453595300618266
48,1.430117816472008
49,1.4263884041238983
50,1.3901897616185002
51,1.367839976343912
52,1.3170960050724105
53,1.296215614926161
54,1.2389535741224964
55,1.227933766183993
56,1.186708912134576
57,1.164537550404173
58,1.1512883255077988
59,1.1373831840621362
60,1.1290050029480192
61,1.1285869988247494
62,1.1248902955387081
63,1.1063389188678643
64,1.0757445578287308
65,1.0711682410690482
66,1.0586879445072142
67,1.0576536435823607
68,1.044254984041778
69,1.0312423478573953
70,1.024489397542564
71,1.0207807300035443
72,1.0139377850502884
73,1.0089273654437159
74,1.004330704820035
75,1.0033017312060726
76,1.0032142594636013
77,1.001844433064572
78,1.001405960148874
79,1.0012819718378523
80,1.0009289877542333
81,1.0005888301877832
82,1.0002690486742607
83,1.0002593030264715
84,1.0001379156583636
85,1.000113091652589
86,1.0000789500424403
87,1.0000762030751396
88,1.0000689132885106
89,1.0000420472053342
90,1.0000065605673611
91,1.0000052403089563
92,1.0000006367791976
93,1.0000004693665925
94,1.000000338441741
95,1.0000000977997583
96,1.000000037979316
97,1.0000000334060701
98,1.0000000043463964
99,1.0000000033693948
100,1.0000000013205075
101,1.0000000002870124
102,1.0000000000839517
103,1.00000000002055
104,1.0000000000055957
105,1.000000000002797
106,1.0000000000008733
107,1.000000000000436
108,1.0000000000001739
109,1.0000000000001739
110,1.0000000000001739
111,1.0000000000000002
112,1.0000000000000002
113,1.0000000000000002
114,0.9999999999999999
115,0.9999999999999997
116,0.9999999999999996
117,0.9999999999999992
118,0.9999999999999989
119,0.9999999999999989
120,0.9999999999999989
121,0.9999999999999989
122,0.9999999999999989
123,0.9999999999999989
124,0.9999999999999989
125,0.9999999999999989
126,0.9999999999999989
127,0.9999999999999989
128,0.9999999999999989
129,0.9999999999999989
130,0.9999999999999989
131,0.9999999999999989
132,0.9999999999999989
133,0.9999999999999989
134,0.9999999999999989
135,0.9999999999999989
136,0.9999999999999989
137,0.9999999999999989
138,0.9999999999999989
139,0.9999999999999989
140,0.9999999999999989
141,0.9999999999999989
142,0.9999999999999989
143,0.9999999999999989
144,0.9999999999999989
145,0.9999999999999989
146,0.9999999999999989
147,0.9999999999999989
148,0.9999999999999989
149,0.9999999999999989
150,0.9999999999999989
151,0.9999999999999989
152,0.9999999999999989
153,0.9999999999999989
154,0.9999999999999989
155,0.9999999999999989
156,0.9999999999999989
157,0.9999999999999989
158,0.9999999999999989
159,0.9999999999999989
160,0.9999999999999989
161,0.9999999999999989
162,0.9999999999999989
163,0.9999999999999989
164,0.9999999999999989
165,0.9999999999999989
166,0.9999999999999989
167,0.9999999999999989
168,0.9999999999999989
169,0.9999999999999989
170,0.9999999999999989
171,0.9999999999999989
172,0.9999999999999989
173,0.9999999999999989
174,0.9999999999999989
175,0.9999999999999989
176,0.9999999999999989
177,0.9999999999999989
178,0.9999999999999989
179,0.9999999999999989
180,0.9999999999999989
181,0.9999999999999989
182,0.9999999999999989
183,0.9999999999999989
184,0.9999999999999989
185,0.9999999999999989
186,0.9999999999999989
187,0.9999999999999989
188,0.9999999999999989
189,0.9999999999999989
190,0.9999999999999989
191,0.9999999999999989
192,0.9999999999999989
193,0.9999999999999989
194,0.9999999999999989
195,0.9999999999999989
196,0.9999999999999989
197,0.9999999999999989
198,0.9999999999999989
199,0.9999999999999989
200,0.9999999999999989
201,0.9999999999999989
202,0.9999999999999989
203,0.9999999999999989
204,0.9999999999999989
205,0.9999999999999989
206,0.9999999999999989
207,0.9999999999999989
208,0.9999999999999989
209,0.9999999999999989
210,0.9999999999999989
211,0.9999999999999989
212,0.9999999999999989
213,0.9999999999999989
214,0.9999999999999989
215,0.9999999999999989
216,0.9999999999999989
217,0.9999999999999989
218,0.9999999999999989
219,0.9999999999999989
220,0.9999999999999989
221,0.9999999999999989
222,0.9999999999999989
223,0.9999999999999989
224,0.9999999999999989
225,0.9999999999999989
226,0.9999999999999989
227,0.9999999999999989
228,0.9999999999999989
229,0.9999999999999989
230,0.9999999999999989
231,0.9999999999999989
232,0.9999999999999989
233,0.9999999999999989
234,0.9999999999999989
235,0.9999999999999989
236,0.9999999999999989
237,0.9999999999999989
238,0.9999999999999989
239,0.9999999999999989
240,0.9999999999999989
241,0.9999999999999989
242,0.9999999999999989
243,0.9999999999999989
244,0.9999999999999989
245,0.9999999999999989
246,0.9999999999999989
247,0.9999999999999989
248,0.9999999999999989
249,0.9999999999999989
250,0.9999999999999989
251,0.9999999999999989
252,0.9999999999999989
253,0.9999999999999989
254,0.9999999999999989
255,0.9999999999999989
256,0.9999999999999989
257,0.9999999999999989
258,0.9999999999999989
259,0.9999999999999989
260,0.9999999999999989
261,0.9999999999999989
262,0.9999999999999989
263,0.9999999999999989
264,0.9999999999999989
265,0.9999999999999989
266,0.9999999999999989
267,0.9999999999999989
268,0.9999999999999989
269,0.9999999999999989
270,0.9999999999999989
271,0.9999999999999989
272,0.9999999999999989
273,0.9999999999999989
274,0.9999999999999989
275,0.9999999999999989
276,0.9999999999999989
277,0.9999999999999989
278,0.9999999999999989
279,0.9999999999999989
280,0.9999999999999989
281,0.9999999999999989
282,0.9999999999999989
283,0.9999999999999989
284,0.9999999999999989
285,0.9999999999999989
286,0.9999999999999989
287,0.9999999999999989
288,0.9999999999999989
289,0.9999999999999989
290,0.9999999999999989
291,0.9999999999999989
292,0.9999999999999989
293,0.9999999999999989
294,0.9999999999999989
295,0.9999999999999989
296,0.9999999999999989
297,0.9999999999999989
298,0.9999999999999989
299,0.9999999999999989
300,0.9999999999999989
301,0.9999999999999989
302,0.9999999999999989
303,0.9999999999999989
304,0.9999999999999989
305,0.9999999999999989
306,0.9999999999999989
307,0.9999999999999989
308,0.9999999999999989
309,0.9999999999999989
310,0.9999999999999989
311,0.9999999999999989
312,0.9999999999999989
313,0.9999999999999989
314,0.9999999999999989
315,0.9999999999999989
316,0.9999999999999989
317,0.9999999999999989
318,0.9999999999999989
319,0.9999999999999989
320,0.9999999999999989
321,0.9999999999999989
322,0.9999999999999989
323,0.9999999999999989
324,0.9999999999999989
325,0.9999999999999989
326,0.9999999999999989
327,0.9999999999999989
328,0.9999999999999989
329,0.9999999999999989
330,0.9999999999999989
331,0.9999999999999989
332,0.9999999999999989
333,0.9999999999999989
334,0.9999999999999989
335,0.9999999999999989
336,0.9999999999999989
337,0.9999999999999989
338,0.9999999999999989
339,0.9999999999999989
340,0.9999999999999989
341,0.9999999999999989
342,0.9999999999999989
343,0.9999999999999989
344,0.9999999999999989
345,0.9999999999999989
346,0.9999999999999989
347,0.9999999999999989
348,0.9999999999999989
349,0.9999999999999989
350,0.9999999999999989
351,0.9999999999999989
