component,eigenvalue
1,736.3089631399191
2,39.44239216926127
3,34.94890796414977
4,29.52969686429448
5,20.7470680462641
6,14.421667848912815
7,12.991325494015157
8,12.594741217266234
9,9.905756126209386
10,9.748405316670155
11,8.102700605563896
12,7.414065782742755
13,6.712592109141797
14,6.491335387161035
15,6.300608957422736
16,5.865767508779772
17,5.5615891884532775
18,5.222166207015505
19,5.204506383651572
20,4.65447526810437
21,4.489612946547549
22,4.388222316188112
23,3.9081258613770298
24,3.8583492311084155
25,3.361064292880054
26,3.1613351047831095
27,3.0800318287675506
28,2.908457444645035
29,2.9020087985783656
30,2.8222462273673026
31,2.760381995583152
32,2.747684641326869
33,2.6167471040138266
34,2.605062426214562
35,2.5728120429828483
36,2.548371005405523
37,2.3886003865906122
38,2.2930698410379335
39,2.2082693698485913
40,2.2024650418712444
41,2.1706141492013824
42,2.1109967776357985
43,2.0938875485913813
44,2.049326845874517
45,1.9738154044042409
46,1.9716955106983198
47,1.9679170477449182
48,1.952602363972811
49,1.8824673104147336
50,1.7778397769882885
51,1.761803307768254
52,1.6772304038149763
53,1.670523096828542
54,1.663665076064222
55,1.6307665224894587
56,1.5797952805688027
57,1.5795890263935686
58,1.5481059195068796
59,1.4907544940562314
60,1.4744179893945077
61,1.4667378261032074
62,1.4414699063177199
63,1.4181886135566524
64,1.3930928449813749
65,1.3573893646166704
66,1.3462789542037885
67,1.327358367883302
68,1.3210622534172836
69,1.3084886253781702
70,1.2374890504407383
71,1.2018212198843987
72,1.1994972539428437
73,1.1977850546503128
74,1.1807409396201018
75,1.176343420755629
76,1.1669977020050966
77,1.1621858118463686
78,1.1518499581093038
79,1.1284448743508388
80,1.1249362020922167
81,1.117467832683375
82,1.1112161326346455
83,1.0940212198999382
84,1.0810248189387384
85,1.0798922590789548
86,1.073960074700736
87,1.0651668313196745
88,1.0623408316810379
89,1.0615382670983189
90,1.0489600866414523
91,1.044018239008433
92,1.039988901023164
93,1.037872035170756
94,1.0364319361001197
95,1.0341921268103749
96,1.0305118941503115
97,1.0253828490386159
98,1.0231446450192092
99,1.0213614817598424
100,1.012374966672044
101,1.0090444815653037
102,1.0090002586824611
103,1.007724512705003
104,1.0074967087607636
105,1.0072358967071948
106,1.0066951694159265
107,1.0045886771886647
108,1.0029645970648906
109,1.0027956023420563
110,1.0027529264756319
111,1.0017474612412394
112,1.0008727693833848
113,1.000573235385476
114,1.0004199197312342
115,1.0003815579370632
116,1.0002461914548473
117,1.0001614042807285
118,1.0001376283661014
119,1.0000872422772045
120,1.0000854796965484
121,1.0000791477953648
122,1.0000600520435186
123,1.000046313458073
124,1.0000326580882846
125,1.0000198523233559
126,1.000018550815331
127,1.000013158809069
128,1.0000103734668893
129,1.0000062686962048
130,1.000003216329795
131,1.0000025465542284
132,1.0000007527128278
133,1.0000007371560828
134,1.0000006250899975
135,1.000000169829131
136,1.0000001475182931
137,1.000000104449139
138,1.0000000703947611
139,1.0000000657134378
140,1.0000000261364828
141,1.0000000163448404
142,1.0000000128878015
143,1.0000000015526174
144,1.0000000003603857
145,1.0000000003069471
146,1.000000000141348
147,1.0000000000463485
148,1.000000000022688
149,1.000000000018277
150,1.000000000015178
151,1.0000000000035485
152,1.0000000000016163
153,1.0000000000003249
154,1.000000000000319
155,1.0000000000001386
156,1.0000000000000602
157,1.0000000000000315
158,1.0000000000000198
159,1.000000000000015
160,1.0000000000000147
161,1.0000000000000133
162,1.0000000000000115
163,1.000000000000011
164,1.0000000000000104
165,1.0000000000000102
166,1.0000000000000095
167,1.0000000000000095
168,1.0000000000000095
169,1.0000000000000089
170,1.0000000000000084
171,1.000000000000008
172,1.0000000000000078
173,1.0000000000000078
174,1.000000000000007
175,1.000000000000007
176,1.0000000000000064
177,1.0000000000000064
178,1.0000000000000064
179,1.0000000000000064
180,1.0000000000000062
181,1.0000000000000062
182,1.000000000000006
183,1.000000000000006
184,1.0000000000000058
185,1.0000000000000058
186,1.0000000000000058
187,1.0000000000000056
188,1.0000000000000056
189,1.0000000000000056
190,1.0000000000000056
191,1.0000000000000053
192,1.0000000000000053
193,1.0000000000000053
194,1.0000000000000053
195,1.000000000000005
196,1.000000000000005
197,1.0000000000000049
198,1.0000000000000049
199,1.0000000000000047
200,1.0000000000000047
201,1.0000000000000047
202,1.0000000000000044
203,1.0000000000000042
204,1.0000000000000042
205,1.0000000000000042
206,1.0000000000000042
207,1.000000000000004
208,1.000000000000004
209,1.000000000000004
210,1.000000000000004
211,1.000000000000004
212,1.0000000000000038
213,1.0000000000000038
214,1.0000000000000038
215,1.0000000000000036
216,1.0000000000000036
217,1.0000000000000036
218,1.0000000000000036
219,1.0000000000000036
220,1.0000000000000036
221,1.0000000000000036
222,1.0000000000000033
223,1.0000000000000033
224,1.0000000000000033
225,1.0000000000000033
226,1.0000000000000033
227,1.0000000000000033
228,1.0000000000000033
229,1.0000000000000033
230,1.000000000000003
231,1.000000000000003
232,1.000000000000003
233,1.000000000000003
234,1.000000000000003
235,1.000000000000003
236,1.000000000000003
237,1.000000000000003
238,1.000000000000003
239,1.000000000000003
240,1.000000000000003
241,1.000000000000003
242,1.000000000000003
243,1.0000000000000029
244,1.0000000000000029
245,1.0000000000000029
246,1.0000000000000029
247,1.0000000000000029
248,1.0000000000000029
249,1.0000000000000029
250,1.0000000000000029
251,1.0000000000000029
252,1.0000000000000029
253,1.0000000000000029
254,1.0000000000000027
255,1.0000000000000027
256,1.0000000000000027
257,1.0000000000000027
258,1.0000000000000027
259,1.0000000000000027
260,1.0000000000000027
261,1.0000000000000027
262,1.0000000000000027
263,1.0000000000000024
264,1.0000000000000024
265,1.0000000000000024
266,1.0000000000000024
267,1.0000000000000024
268,1.0000000000000024
269,1.0000000000000024
270,1.0000000000000024
271,1.0000000000000024
272,1.0000000000000024
273,1.0000000000000024
274,1.0000000000000024
275,1.0000000000000024
276,1.0000000000000024
277,1.0000000000000024
278,1.0000000000000022
279,1.0000000000000022
280,1.0000000000000022
281,1.0000000000000022
282,1.0000000000000022
283,1.0000000000000022
284,1.0000000000000022
285,1.0000000000000022
286,1.0000000000000022
287,1.0000000000000022
288,1.0000000000000022
289,1.0000000000000022
290,1.0000000000000022
291,1.0000000000000022
292,1.0000000000000022
293,1.0000000000000022
294,1.0000000000000022
295,1.0000000000000022
296,1.0000000000000022
297,1.0000000000000022
298,1.0000000000000022
299,1.0000000000000022
300,1.0000000000000022
301,1.0000000000000022
302,1.0000000000000022
303,1.000000000000002
304,1.000000000000002
305,1.000000000000002
306,1.000000000000002
307,1.000000000000002
308,1.000000000000002
309,1.000000000000002
310,1.000000000000002
311,1.000000000000002
312,1.000000000000002
313,1.000000000000002
314,1.000000000000002
315,1.000000000000002
316,1.000000000000002
317,1.000000000000002
318,1.000000000000002
319,1.000000000000002
320,1.000000000000002
321,1.000000000000002
322,1.000000000000002
323,1.000000000000002
324,1.000000000000002
325,1.000000000000002
326,1.000000000000002
327,1.000000000000002
328,1.0000000000000018
329,1.0000000000000018
330,1.0000000000000018
331,1.0000000000000018
332,1.0000000000000018
333,1.0000000000000018
334,1.0000000000000018
335,1.0000000000000018
336,1.0000000000000018
337,1.0000000000000018
338,1.0000000000000018
339,1.0000000000000018
340,1.0000000000000018
341,1.0000000000000018
342,1.0000000000000018
343,1.0000000000000018
344,1.0000000000000018
345,1.0000000000000018
346,1.0000000000000018
347,1.0000000000000018
348,1.0000000000000018
349,1.0000000000000018
350,1.0000000000000018
351,1.0000000000000018
352,1.0000000000000018
353,1.0000000000000018
354,1.0000000000000018
355,1.0000000000000018
356,1.0000000000000018
357,1.0000000000000018
358,1.0000000000000018
359,1.0000000000000018
360,1.0000000000000018
361,1.0000000000000016
362,1.0000000000000016
363,1.0000000000000016
364,1.0000000000000016
365,1.0000000000000016
366,1.0000000000000016
367,1.0000000000000016
368,1.0000000000000016
369,1.0000000000000016
370,1.0000000000000016
371,1.0000000000000016
372,1.0000000000000016
373,1.0000000000000016
374,1.0000000000000016
375,1.0000000000000016
376,1.0000000000000016
377,1.0000000000000016
378,1.0000000000000016
379,1.0000000000000016
380,1.0000000000000016
381,1.0000000000000016
382,1.0000000000000016
383,1.0000000000000016
384,1.0000000000000016
385,1.0000000000000016
386,1.0000000000000016
387,1.0000000000000016
388,1.0000000000000016
389,1.0000000000000016
390,1.0000000000000016
391,1.0000000000000016
392,1.0000000000000016
393,1.0000000000000016
394,1.0000000000000016
395,1.0000000000000016
396,1.0000000000000013
397,1.0000000000000013
398,1.0000000000000013
399,1.0000000000000013
400,1.0000000000000013
401,1.0000000000000013
402,1.0000000000000013
403,1.0000000000000013
404,1.0000000000000013
405,1.0000000000000013
406,1.0000000000000013
407,1.0000000000000013
408,1.0000000000000013
409,1.0000000000000013
410,1.0000000000000013
411,1.0000000000000013
412,1.0000000000000013
413,1.0000000000000013
414,1.0000000000000013
415,1.0000000000000013
416,1.0000000000000013
417,1.0000000000000013
418,1.0000000000000013
419,1.0000000000000013
420,1.0000000000000013
421,1.0000000000000013
422,1.0000000000000013
423,1.0000000000000013
424,1.0000000000000013
425,1.0000000000000013
426,1.0000000000000013
427,1.0000000000000013
428,1.0000000000000013
429,1.0000000000000013
430,1.0000000000000013
431,1.0000000000000013
432,1.0000000000000013
433,1.0000000000000013
434,1.0000000000000013
435,1.0000000000000013
436,1.0000000000000013
437,1.000000000000001
438,1.000000000000001
439,1.000000000000001
440,1.000000000000001
441,1.000000000000001
442,1.000000000000001
443,1.000000000000001
444,1.000000000000001
445,1.000000000000001
446,1.000000000000001
447,1.000000000000001
448,1.000000000000001
449,1.000000000000001
450,1.000000000000001
451,1.000000000000001
452,1.000000000000001
453,1.000000000000001
454,1.000000000000001
455,1.000000000000001
456,1.000000000000001
457,1.000000000000001
458,1.000000000000001
459,1.000000000000001
460,1.000000000000001
461,1.000000000000001
462,1.000000000000001
463,1.000000000000001
464,1.000000000000001
465,1.000000000000001
466,1.000000000000001
467,1.000000000000001
468,1.000000000000001
469,1.0000000000000009
470,1.0000000000000009
471,1.0000000000000009
472,1.0000000000000009
473,1.0000000000000009
474,1.0000000000000009
475,1.0000000000000009
476,1.0000000000000009
477,1.0000000000000009
478,1.0000000000000009
479,1.0000000000000009
480,1.0000000000000009
481,1.0000000000000009
482,1.0000000000000009
483,1.0000000000000009
484,1.0000000000000009
485,1.0000000000000009
486,1.0000000000000009
487,1.0000000000000009
488,1.0000000000000009
489,1.0000000000000009
