COUNTYGEOID,000071432,N495,000079016
17199,0.0,0.0,0.0
17201,5937.97771567,7670.700569070002,1798200.930495547
17203,0.0,0.0,0.0
18001,0.0,3903.615936220001,1222767.0955038
18003,34687.569311010004,9767.367796463199,1832387.07612114
18005,0.0,0.0,683.56370159
18007,0.0,0.0,0.0
18009,0.0,0.0,0.0
18011,0.0,0.0,35600.19715945
18013,0.0,0.0,0.0
18015,0.0,2.2679618500000003,0.0
18017,39.008943820000034,20992.70847597,80644.64105466996
18019,181.436948,211.37404442,11743.506459299999
18021,0.0,29.02991168,0.0
18023,0.0,0.0,5676.70851055
18025,0.0,0.0,0.0
18027,1366.22021844,81113.4650564546,0.0
18029,0.0,353620.1580596301,117375.21307977849
18031,521.6312255,21375.525014109422,503448.52175618
18033,0.0,3311.67789337,78562.19848400001
18035,2722.91499711,0.45359237,43490.4364356
18037,0.0,0.0,0.0
18039,0.0,1574.645912455,1110232.18928391
18041,0.0,0.0,5051963.4923550105
18043,0.0,8930.78017293,0.0
18045,0.0,35406.848875813805,0.0
18047,0.0,0.0,0.0
18049,0.0,0.0,0.0
18051,788.933209141,4261637.890715822,64365.21089537
18053,321.00732024900003,0.0,249618.23150418003
18055,0.0,0.0,0.0
18057,1480.52549568,0.0,5034.875307
18059,0.0,181.89054037,0.0
18061,0.0,0.0,6146910.834397472
18063,1316.7786501100004,392.74748948820013,0.0
18065,0.0,194261.81866938,0.0
18067,0.0,0.0,482020.81819738005
18069,1427.00159602,0.0,308690.47303402
18071,0.0,39.91612856,0.0
18073,111.58372302,790524.4111749602,0.0
18075,0.0,0.0,2958.78302951
18077,0.0,370379.03535402,0.0
18079,0.0,702.4195364108999,0.0
18081,0.0,1852.1174370314002,0.0
18083,0.0,5568.75352649,0.0
18085,0.0,0.5216312255000001,248947.82198132
18087,0.0,0.0,0.0
18089,4580825.371160839,900974.6693673584,72314.87077199
18091,45567.43589783,9353.012527245313,11202.82435426
18093,0.0,0.45359237,140661.26189885
18095,0.0090718474,15294.22753166,114747.98339312
18097,683516.98157589,222361.49858106032,377875.6925307211
18099,0.0,586.9485267800002,99694.61340993
18101,0.0,0.0,0.0
18103,1.81436948,0.0,0.0
18105,0.0,0.0,54206.10258448
18107,159.66451424000005,2360.8938547656007,808891.7270133701
18109,0.0,36698.79787959,0.0
18111,0.0,0.0,0.0
18113,0.0,18.1436948,147770.86870623
18115,0.0,0.0,0.0
18117,0.0,0.0,0.0
18119,0.0,0.0,0.0
18121,0.0,0.0,0.0
18123,391790.4095875001,0.0,0.0
18125,0.0,664327.5477105499,0.0
18127,1121573.35931102,219322.85994789496,8382.3869976
18129,97431.12579506768,473162.249929754,0.0
18131,0.0,0.0,0.0
18133,324.54534073500014,2756.072599357,3260.875547930001
18135,0.0,0.0,0.0
18137,0.0,0.0,17431.554779100006
18139,0.0,0.0,0.0
18141,347849.92787423346,5737.5307114433,101841.01250477
18143,0.0,0.0,0.0
18145,0.0,0.0,60626.70258183001
18147,0.0,722870.20200472,0.0
18149,0.0,0.0,0.0
18151,0.0,234.05366292,175564.74117798
18153,0.0,1275417.7482049237,0.0
18155,0.0,0.0,0.0
18157,0.0,1.36077711,786408.51400958
18159,0.0,0.0,26169.55819478
18161,0.0,0.0,0.0
18163,395.53254664,5460.987599729819,51328.96618157
18165,0.0,1272425.02739429,0.0
18167,17686.47369104,513494.93957866717,164086.58625513
18169,1766.7422811500005,708.96487431,665786.05583259
18171,0.0,0.0,0.0
18173,0.0,1475998.915982822,0.0
18175,0.0,0.0,0.0
18177,0.0,592.3916352200002,1379365.77891497
18179,10.43262451,7.25747792,0.0
18181,261.72279749,0.0,0.0
18183,0.0,931.2251356100003,531970.40998178
20001,0.0,0.0,14514.95584
20003,238.58958662,0.0,0.0
20005,0.0,0.0,0.0
20007,0.0,0.0,0.0
20009,0.0,5.8967008100000005,0.0
20011,0.0,8889.503267260001,0.0
20013,0.0,0.0,0.0
20015,737333.9019069105,2601.3522419500005,841.8674387200001
20017,0.0,0.0,0.0
20019,0.0,0.0,0.0
20021,0.0,35218.954858989906,0.0
20023,0.0,0.0,0.0
20025,0.0,0.0,0.0
20027,0.0,0.0,0.0
20029,0.0,45.359237,0.0
20031,0.0,0.0,0.0
20033,0.0,0.0,0.0
20035,65601.70369599,1454.67073059,76529.19748166
20037,0.0,0.0,0.0
20039,0.0,0.0,0.0
20041,0.0,0.0,0.0
20043,0.0,0.0,0.0
20045,0.0,81.64662659999999,0.0
20047,0.0,0.0,0.0
20049,0.0,0.0,0.0
20051,0.0,0.0,0.0
20053,0.0,0.0,0.0
20055,0.0,26710.24029982,0.0
20057,0.0,3.17514659,0.0
20059,0.0,0.0,0.0
20061,0.0,0.0,0.0
20063,0.0,0.0,0.0
20065,0.0,0.0,0.0
20067,0.0,0.0,0.0
20069,0.0,0.0,0.0
20071,0.0,0.0,0.0
20073,0.0,0.0,0.0
20075,0.0,0.0,0.0
20077,0.0,0.0,0.0
20079,0.0,0.0,0.0
20081,0.0,0.0,0.0
20083,0.0,0.0,0.0
20085,0.0,0.0,0.0
20087,0.0,0.0,0.0
20089,0.0,0.0,0.0
20091,0.0,0.0,27442.338385000003
20093,0.0,0.0,0.0
20095,0.0,0.0,0.0
20097,0.0,0.0,0.0
20099,0.0,1.7281869297,258.09405853
20101,0.0,0.0,0.0
20103,0.0,0.0,0.0
20105,0.0,0.0,0.0
20107,0.0,250224.7026465648,0.0
20109,0.0,0.0,0.0
20111,0.0,0.0,0.0
20113,309558.87562638504,3020.653028777999,0.0
20115,0.0,0.0,0.0
20117,0.0,0.0,0.0
20119,0.0,0.0,0.0
20121,0.0,0.0,0.0
20123,0.0,0.0,0.0
20125,438508.60932802,209.10608257,13.6077711
20127,0.0,0.0,0.0
20129,0.0,0.0,0.0
20131,0.0,0.0,0.0
20133,49.414352787800006,29881.7037197756,50.99285423540001
20135,0.0,0.0,0.0
20137,0.0,0.0,0.0
20139,0.0,0.0,0.0
20141,0.0,0.0,0.0
20143,0.0,0.0,0.0
20145,0.0,0.0,0.0
20147,61748.43651284,0.0,0.0
20149,0.0,159922.15470616,0.0
20151,0.0,0.0,0.0
20153,0.0,0.0,0.0
20155,0.0,0.0,282624.78749197
20157,0.0,0.0,0.0
20159,0.0,0.0,0.0
20161,0.0,0.0,0.0
20163,0.0,0.0,0.0
20165,0.0,0.0,0.0
20167,0.0,0.0,0.0
20169,0.0,0.0,0.0
20171,0.0,0.0,0.0
20173,35709.90301005821,15843.39362838848,8498757.027308242
20175,0.0,0.0,0.0
20177,0.0,0.0,6601.58335298
20179,0.0,0.0,0.0
20181,0.0,0.0,0.0
20183,0.0,0.0,0.0
20185,0.0,0.0,0.0
20187,0.0,0.0,0.0
20189,0.0,0.0,0.0
20191,0.0,0.0,0.0
20193,0.0,0.0,0.0
20195,0.0,0.0,0.0
20197,0.0,0.0,0.0
20199,0.0,0.0,0.0
20201,0.0,0.0,0.0
20203,0.0,0.0,0.0
20205,6618.9831562931995,11947.024283871602,551.659040394
20207,0.0,0.0,0.0
20209,25869.892395539493,0.0,22456.45105396
21001,0.0,0.0,0.0
21003,0.0,0.0,0.0
21005,0.0,49.305490619,28054.234492130006
21007,0.0,0.0,0.0
21009,0.0,0.0,0.0
21011,0.0,0.0,0.0
21013,0.0,0.0,0.0
21015,0.0,743324.2967568573,0.0
21017,0.0,0.11793401620000002,619.7886143680001
21019,1262663.7195918895,12150.605611375002,121.56275516000002
21021,51.84560789100001,265.35153645,0.0
21023,0.0,0.0,0.0
21025,0.0,0.0,0.0
21027,0.0,0.0,0.0
21029,401.42924745000005,0.0,11.79340162
21031,0.0,0.0,0.0
21033,0.0,0.0,0.0
21035,0.0,21.77243376,0.0
21037,0.0,81.64662659999999,487448.9580891702
21039,0.0,0.0,0.0
21041,61577.47029110907,1871489.9725287384,0.0
21043,0.0,0.0,0.0
21045,0.0,0.0,0.0
21047,247.20784165000006,0.0,55.33826914
21049,0.0,70480.724664658,0.0
21051,0.0,0.0,0.0
21053,0.0,0.0,0.0
21055,0.0,0.0,11793.40162
21057,0.0,0.0,0.0
21059,0.0,25073.67902886,11032.27362314
21061,0.0,0.0,0.0
21063,0.0,0.0,0.0
21065,0.0,0.0,0.0
21067,4779.530018232201,278.95930755,39553.254664
21069,0.0,0.0,0.0
21071,531.2519196676999,0.0,0.0
21073,0.0,0.0,1360.77711
21075,0.0,0.0,0.0
21077,0.0,103.41906036,0.0
21079,0.0,0.0,0.0
21081,0.0,0.0,0.0
21083,0.0,0.0,0.0
21085,0.0,0.0,0.0
21087,0.0,0.0,0.0
21089,0.0,0.0,0.0
21091,13627.27557191,167073.03841921006,0.0
21093,0.0,295.74222523999987,118246.9949353
21095,0.0,0.0,0.0
21097,0.0,0.0,2713.38955734
21099,0.0,365.5727706015,0.0
21101,0.0,1114537.094960711,0.0
21103,0.0,0.0,64.86370891
21105,0.0,0.0,0.0
21107,0.0,1521.80240135,82470.35034392
21109,0.0,0.0,0.0
21111,22414.176245076,1214218.7889531779,117.9340162
21113,0.0,34.894861024099995,48543.90902977
21115,0.0,0.0,0.0
21117,4325.00324795,465.7032862790001,0.0
21119,0.0,0.0,0.0
21121,0.0,2345.97973764,0.0
21123,0.0,0.0,0.0
21125,0.0,34.47302012,16356.540862200005
21127,0.0,477239.50102521,0.0
21129,0.0,0.0,0.0
21131,0.0,0.0,0.0
21133,0.0,0.0,0.0
21135,0.0,0.0,0.0
21137,0.0,0.0,0.0
21139,0.0,0.0,0.0
21141,0.0,0.0,88369.77270814002
21143,0.0,0.0,0.0
21145,115.66605435,168914.3739656065,160769.46525332006
21147,0.0,0.0,0.0
21149,0.0,0.0,0.0
21151,0.0,0.45359237,610620.6053855601
21153,0.0,0.0,0.0
21155,0.0,0.45359237,0.0
21157,462008.6176680207,75823.22631699202,34136.731272805715
21159,0.0,0.0,0.0
21161,0.0,805347.4333448929,0.0
21163,23097.830665140005,0.0,0.0
21165,0.0,0.0,0.0
21167,0.0,454041.562524011,633141.01296369
21169,0.0,0.0,0.0
21171,0.0,0.0,0.0
21173,0.0,0.0,0.0
21175,0.0,0.0,0.0
21177,0.0,965565.2531655901,0.0
21179,0.0,0.0,0.0
21181,0.0,0.0,0.0
21183,0.0,503502.95284058,0.0
21185,0.0,0.0,0.0
21187,0.0,0.0,0.0
21189,0.0,0.0,0.0
21191,0.0,0.0,0.0
21193,0.0,0.0,0.0
21195,0.0,0.0,0.0
21197,0.0,0.0,0.0
21199,26493.28706924901,94779.48648861,0.0
21201,0.0,0.0,0.0
21203,0.0,0.0,0.0
21205,0.0,858.4769480469494,0.0
21207,0.0,0.0,0.0
21209,6261.588656122799,1290.124020234742,0.0
21211,0.0,0.0,229154.86532400013
21213,16.78291769,0.90718474,358891.35499140003
21215,0.0,0.0,0.0
21217,0.0,0.0,0.0
21219,0.0,0.0,0.0
21221,0.0,0.0,0.0
21223,0.0,479133.18113110453,0.0
21225,0.0,0.0,436219.78222900006
21227,29094.77538891,128.4029280996,321958.5034488901
21229,0.0,0.0,0.0
21231,0.0,0.0,0.0
21233,0.0,0.0,0.0
21235,0.0,0.0,0.0
21237,0.0,0.0,0.0
21239,0.0,0.0,3628.73896
22001,13721.1691925,0.0,0.0
22003,0.0,0.0,0.0
22005,1973033.2878251532,80518.12960675331,16214.318335363614
22007,42116.50514687,2.72155422,0.0
22009,2470.264047020001,0.0,0.0
22011,3552.08184947,889.0410452000001,0.0
22013,0.0,6.80388555,0.0
22015,0.0,0.0,0.0
22017,112890.06904560002,5546.52750036,112181.55776366002
22019,2345320.6134953056,4068919.193289181,775392.1161193899
22021,0.0,0.0,0.0
22023,401.88283982,0.0,0.0
22025,0.0,0.0,0.0
22027,5528.38380556,0.0,0.0
22029,0.0,0.0,0.0
22031,0.0,236263.56494664,0.0
22033,1782346.616404054,105784.82035371098,152331.0777417198
22035,0.0,0.0,0.0
22037,0.0,0.0,0.0
22039,0.0,0.0,0.0
22041,0.0,0.0,0.0
22043,0.0,0.0,0.0
22045,87.08973504000002,0.0,0.0
22047,1554346.551668041,7973.455332350199,209950.1408598671
22049,0.0,0.0,0.0
22051,3164.713965490001,69465.85709602003,5604.13373135
22053,138.2413466049,0.0,0.0
22055,0.0,1681.376197116,0.0
22057,0.0,0.0,0.0
22059,61.68856232,0.0,0.0
22061,7440.72923748,0.0,0.0
22063,0.0,0.0,0.0
22065,0.0,0.0,0.0
22067,0.0,0.0,0.0
22069,0.0,5694.398612980001,0.0
22071,0.0,0.0,653379.8509207199
22073,0.0,88.45051215000002,0.0
22075,1463300.1693934747,62288.97346832161,0.0
22077,0.0,188867.24461297,0.0
22079,0.0,127130.14790938002,0.0
22081,581.05182597,0.0,0.0
22083,0.0,0.7982318527260001,0.0
22085,0.0,0.0,0.0
22087,755666.6766863443,14324.936924359605,0.0
22089,1630853.6294002628,16981.9494860323,0.0
22091,0.0,0.0,0.0
22093,407544.5888541874,44720.68961957828,0.0
22095,200551.7840641701,5004.938210580001,0.0
22097,134701.05815705002,176.44743193,0.0
22099,0.0,20.5522702847,0.0
22101,3015.02848339,0.45359237,1394.3429453800004
22103,635.029318,0.0,0.0
22105,0.0,0.0,0.0
22107,0.0,0.0,0.0
22109,0.0,0.0,0.0
22111,0.0,0.0,0.0
22113,1120.3731538999998,0.0,0.0
22115,0.0,0.0,0.0
22117,0.0,381.01759080000005,0.0
22119,88726.29631096002,25.40117272,5238.9918735
22121,76973.96748006351,2428.98714135,0.0
22123,0.0,0.0,0.0
22125,0.0,0.0,0.0
22127,0.0,0.0,0.0
25001,0.0,122374.23190993002,0.0
25003,75.74992579,0.0,233458.09613819
25005,0.0,74303.73723672901,3369229.6479163636
25007,504.39471544000014,0.0,0.0
25009,0.0,10799.58073733,283967.42090717005
25011,0.0,0.0,16454.51681412
25013,2335.665047146201,0.0,230061.77790857802
25015,4.5359237000000014,0.0,398.25410086
25017,7032.0425121100025,1651.575178407,635581.3399142902
25019,0.0,0.0,0.0
25021,7266.282782931017,0.45359237,108939.73309527
25023,0.0,0.0,451608.44769209396
25025,73672.39879984368,9639.29145487,513164.0167292101
25027,0.0,426.9664978810001,482711.9995292318
24001,0.0,83206.2994283213,0.0
24003,4035.61131589,88939.8838861456,0.0
24005,203616.25411589,265009.6910962732,299.3709642
24009,0.0,0.0,0.0
24011,0.0,0.0,0.0
24013,0.0,0.0,0.0
24015,0.0,0.90718474,0.0
24017,0.0,12196.64523693,0.0
24019,0.0,0.0,70852.94256348001
24021,0.0,1179.340162,0.0
24023,0.0,65567.18531663301,135572.40909981998
24025,0.0,0.0,0.0
24027,0.0,0.0,10886.21688
24029,0.0,0.0,0.0
24031,0.0,1377.10643532,0.0
24033,0.0,43240.942488405184,0.0
24035,0.0,0.0,0.0
24037,0.0,0.0,0.0
24039,0.0,0.0,0.0
24041,0.0,0.0,0.0
24043,0.0,17.1956867467,0.0
24045,0.0,0.0,1200729.7637997204
24047,0.0,0.0,0.0
24510,196500.7422616004,208293.06360601203,153099.21827662006
23001,0.0,18.1436948,0.0
23003,0.0,0.0,0.0
23005,25894.532122747984,101.9721006997,0.0
23007,0.0,9062.7755526,0.0
23009,0.0,0.0,0.0
23011,0.0,0.0,0.0
23013,0.0,57.42297967252001,0.0
23015,0.0,0.0,63119.64624735
23017,0.0,1717.30071282,0.0
23019,1.81436948,0.0,5600.5049923900015
23021,0.0,0.0,0.0
23023,0.0,0.0,0.0
23025,0.0,10829.97142612,0.0
23027,1563.691729747872,0.0,0.0
23029,0.0,0.0,0.0
23031,0.0,653.62660517,172554.24861828994
26001,0.0,0.0,0.0
26003,0.0,0.0,0.0
26005,0.0,121.30770017034901,10050.69973446
26007,330195.468732668,3732.15802036,336.11194617000007
26009,0.0,0.0,90396.4234173
26011,0.0,0.0,0.0
26013,0.0,0.0,0.0
26015,2.72155422,2284.74476769,41118.148340499996
26017,3007.3174130999996,218059.85987608894,0.0
26019,0.0,0.0,0.0
26021,7139.090311430001,19.050879540000007,117579.30696666
26023,0.0,32.658650640000005,0.0
26025,0.0,1230.9589737059998,342123.40584961005
26027,14317.18956668,0.0,12084.60792154
26029,0.0,4.9895160700000005,4375.805593390001
26031,0.0,0.0,46810.73258400001
26033,0.0,0.0,0.0
26035,0.0,0.0,0.0
26037,2202.64454872,560.050499239,1104577.25320712
26039,0.0,0.0,0.0
26041,154232.74560925,0.0,0.0
26043,0.0,0.0,0.0
26045,6966.72521083,0.0,0.0
26047,0.0,0.0,0.0
26049,35666.87523784002,9563.269373657995,19193.307544180007
26051,0.0,0.0,0.0
26053,0.0,0.0,0.0
26055,0.0,0.0,0.0
26057,34340.571147960014,5126.954558110001,0.0
26059,0.0,0.0,149562.10497536
26061,0.0,0.0,0.0
26063,0.0,0.0,0.0
26065,9126.73207677,10.886216880000005,18477.53878432
26067,0.0,8.4731054716,0.0
26069,0.0,5045.3079315099985,0.0
26071,0.0,0.0,0.0
26073,0.0,0.0,19232.316488000004
26075,2851.7352301900005,1880.2945950557998,116763.29429303002
26077,0.0,19.050879540000004,20418.91412792
26079,0.0,0.0,0.0
26081,0.0,2569.7822129980004,2746761.708778011
26083,0.0,0.0,0.0
26085,0.0,0.0,0.0
26087,0.0,0.045359237,0.0
26089,0.0,0.0,0.0
26091,9.9744962163,0.0,66702.38640510831
26093,0.0,0.0,104743.41853861269
26095,0.0,0.0,0.0
26097,0.0,0.0,0.0
26099,7793.617342813684,4130.041536253711,383973.65227529
26101,42081.1738029801,122.5107632133,0.0
26103,0.0,16487440.04518942,0.0
26105,0.0,0.0,0.0
26107,0.0,0.0,0.0
26109,0.0,0.0,3295.8021604200007
26111,218120.32373900988,0.0,5.4431084400000005
26113,0.0,0.0,0.0
26115,948606.7952284002,1227028.7273617373,123793.97602803
26117,0.0,1.36077711,7911.55811754
26119,0.0,0.0,0.0
26121,6793.452925490001,43.608370451800006,650740.4345678568
26123,0.0,0.0,613.25688424
26125,23521.939531089996,31724.254893723704,956713.39806504
26127,0.0,0.0,0.0
26129,0.0,84.49427949886001,0.0
26131,179085.97874629003,360.1523417800001,0.0
26133,0.0,0.0,0.0
26135,0.0,0.0,0.0
26137,0.0,0.0,0.0
26139,38546.73319497,345968.50837009994,65382.16498891
26141,0.0,0.0,0.0
26143,0.0,0.0,0.0
26145,234181.57596834004,4961.39334306,170550.73112
26147,0.0,283669.59215702803,17257.37530902
26149,0.0,114.86773177879999,25006.7015795058
26151,0.0,0.0,0.0
26153,0.0,0.0,0.0
26155,2157.00907396667,0.0,193512.03048177
26157,129.72741782,0.0,0.0
26159,0.0,53.52389966000001,24493.98798
26161,33210.67255429,781.99324588,303107.65814406
26163,1765622.6931191334,5604058.212597563,1951625.3563577617
26165,0.0,141.2577358654,286459.00379558
27001,0.0,0.0,0.0
27003,0.0,330.2152453600001,342441.3741009801
27005,0.0,0.0,0.0
27007,0.0,0.0,0.0
27009,0.0,0.0,35579.785502800005
27011,0.0,0.0,0.0
27013,0.0,23.5459799267,0.0
27015,0.0,0.6350293180000001,0.0
27017,0.0,0.0,0.0
27019,0.0,286.53430012900003,31961.47916731
27021,0.0,0.0,0.0
27023,78.92507238,0.0,0.0
27025,0.0,1.9867345806,0.0
27027,267.61949830000003,0.0,0.0
27029,0.0,0.0,0.0
27031,0.0,0.0,0.0
27033,0.0,0.0,0.0
27035,0.0,1639.9223904216992,30571.67214563
27037,731996.7526445424,25670.152995410004,12383.071701
27039,4.5359237000000014,0.0,0.0
27041,0.0,0.0,0.0
27043,141758.95543425,0.0,0.0
27045,67.358466945,0.0,0.0
27047,0.0,0.0,1904.63436163
27049,0.0,2410.3989260273997,0.0
27051,0.0,0.0,0.0
27053,58.05982336,15352.916941229561,2398223.14603949
27055,0.0,0.0,0.0
27057,0.0,0.0,0.0
27059,0.0,949.82242278,0.0
27061,0.0,47452.56578755,0.0
27063,0.0,311.15529397259996,0.0
27065,0.0,0.0,0.0
27067,3708.11762475,0.0,0.0
27069,0.0,0.0,0.0
27071,0.0,0.0,0.0
27073,0.0,0.0,0.0
27075,0.0,0.0,0.0
27077,0.0,0.0,0.0
27079,0.0,0.0,67688.22859799
27081,0.0,0.0,0.0
27083,28.57631931,0.0,0.0
27085,0.0,0.0,73120.90441348
27087,0.0,0.0,0.0
27089,0.0,0.0,0.0
27091,867.7222038099999,0.0,23779.12640488
27093,0.0,3852.35999841,0.0
27095,0.0,0.0,0.0
27097,269.43386778,0.0,0.0
27099,0.0,0.0,0.0
27101,0.0,0.0,0.0
27103,0.0,0.0,0.0
27105,0.0,0.0,0.0
27107,0.0,0.0,0.0
27109,0.0,191.41598014,0.0
27111,53.52389966000001,0.0,0.0
27113,0.0,0.0,0.0
27115,0.0,0.0,0.0
27117,0.0,0.0,0.0
27119,0.0,0.0,0.0
27121,0.0,0.0,0.0
27123,1230.14250744,150873.75803168904,1832555.1774534625
27125,0.0,0.0,0.0
27127,0.0,0.0,0.0
27129,0.0,0.0,25174.376535
27131,0.0,0.0,379851.76769062603
27133,0.0,0.0,0.0
27135,0.0,0.0,0.0
27137,0.0,136.168429474,35294.929494439995
27139,0.0,0.0,0.0
27141,0.0,615746.19916656,0.0
27143,151.95344395,0.0,0.0
27145,0.0,822.7666640192999,117593.36833013
27147,0.0,10.88621688,7983.225712
27149,0.0,0.0,0.0
27151,0.0,0.0,0.0
27153,0.0,0.0,0.0
27155,0.0,0.0,0.0
27157,0.0,0.0,104863.75205845
27159,0.0,0.0,0.0
27161,0.0,0.0,35472.28411111001
27163,238479.81726646,38966.8867354536,809.2087880800002
27165,0.0,0.0,1344.90137705
27167,0.0,0.0,0.0
27169,0.0,0.0,0.0
27171,0.0,0.0,0.0
27173,0.0,0.0,0.0
29001,0.0,0.0,0.0
29003,0.0,0.0,0.0
29005,0.0,0.0,0.0
29007,0.0,0.0,0.0
29009,0.0,0.0,0.0
29011,0.0,0.0,0.0
29013,0.0,0.0,0.0
29015,0.0,0.0,0.0
29017,0.0,0.0,0.0
29019,0.0,2503.8298824000008,93254.50894067
29021,0.0,0.0,0.0
29023,0.0,923.51406532,5310.20587559
29025,0.0,0.0,0.0
29027,0.0,0.0,0.0
29029,0.0,0.0,123050.5381336
29031,12281.603087831001,19901.81882612001,17.690102430000003
29033,1651.0762268000005,0.0,0.0
29035,0.0,0.0,0.0
29037,0.0,0.0,0.0
29039,0.0,0.0,0.0
29041,0.0,0.0,0.0
29043,0.0,0.0,0.0
29045,0.0,0.0,0.0
29047,2801.6132733049994,91.62565874,99403.40710839
29049,0.0,0.0,0.0
29051,2913.8184178719002,0.0,0.0
29053,0.0,0.0,518220.21087760007
29055,0.0,0.0,0.0
29057,0.0,0.0,0.0
29059,0.0,0.0,0.0
29061,0.0,0.0,0.0
29063,0.0,0.0,0.0
29065,0.0,0.0,0.0
29067,0.0,0.0,0.0
29069,0.0,0.0,62368.95087500001
29071,0.0,215798.38439698,513724.20330616005
29073,0.0,0.0,0.0
29075,0.0,0.0,0.0
29077,0.0,839.554117633,7252.48840393
29079,0.0,0.0,0.0
29081,0.0,0.0,0.0
29083,0.0,22099.020266400006,0.0
29085,0.0,0.0,0.0
29087,0.0,0.0,0.0
29089,0.0,0.0,0.0
29091,0.0,0.0,47398.58829552
29093,0.0,1238104.86790298,0.0
29095,5746.108143160001,16284.941306595501,776209.0359777599
29097,0.0,819.1878202199997,80679.56766715996
29099,78025.5442792056,453833.1717566085,46993.98390148
29101,0.0,3486.764548190001,0.0
29103,0.0,0.0,0.0
29105,0.0,0.0,2177.2433760000004
29107,0.0,0.0,0.0
29109,4275.178802300483,0.0,0.0
29111,0.0,0.0,0.0
29113,0.0,0.0,0.0
29115,0.0,0.0,0.0
29117,0.0,682.5022954442002,0.0
29119,0.0,0.0,0.0
29121,0.0,0.0,302142.86717307
29123,0.0,0.0,0.0
29125,0.0,0.0,0.0
29127,0.0,0.0,14004.66442375
29129,0.0,0.0,0.0
29131,0.0,0.0,0.0
29133,0.0,0.0,0.0
29135,0.0,0.0,0.0
29137,0.0,0.0,0.0
29139,0.0,0.0,57036.06538090999
29141,0.0,0.0,0.0
29143,0.0,37142.987279759895,6368.436874800001
29145,0.0,3758.01278545,0.0
29147,0.0,18546.48482456,355026.74799899996
29149,0.0,0.0,0.0
29151,0.0,0.0,0.0
29153,0.0,0.0,0.0
29155,627.5269002002,0.0,0.0
29157,0.0,0.0,0.0
29159,0.0,0.0,562154.26065106
29161,0.0,0.0,0.0
29163,690099.51404933,27536.68559796,206.38452835
29165,684.83965692681,110208.43095416,0.0
29167,0.0,0.0,0.0
29169,0.0,0.0,0.0
29171,0.0,0.0,0.0
29173,3836.4343702993,11938.6146813318,3930.3642782789007
29175,0.0,62945.23952749264,0.0
29177,0.0,0.0,0.0
29179,0.0,0.0,0.0
29181,0.0,0.0,0.0
29183,14248.69711881,210873.73203589,244017.72651179
29185,0.0,0.0,0.0
29186,116739.934285975,12473.064427208,0.0
29187,0.0,51.7140661037,0.0
29189,6153.660887605,55.025290404700016,2156432.69414211
29195,0.0,0.0,0.0
29197,0.0,0.0,0.0
29199,0.0,0.0,0.0
29201,0.0,0.0,0.0
29203,0.0,0.0,0.0
29205,0.0,0.0,0.0
29207,0.0,0.0,0.0
29209,0.0,0.0,0.0
29211,0.0,0.0,0.0
29213,0.0,0.0,0.0
29215,0.0,0.0,0.0
29217,0.0,0.0,0.0
29219,0.0,0.0,0.0
29221,0.0,0.0,0.0
29223,0.0,0.0,0.0
29225,0.0,3805.6399843000013,0.0
29227,0.0,0.0,0.0
29229,0.0,0.0,0.0
29510,17616.144194071498,69332.50093924001,1002710.072958525
69085,0.0,0.0,0.0
69100,0.0,0.0,0.0
69110,3670.1337996862,0.0,0.0
69120,0.0,0.0,0.0
28001,0.0,0.0,0.0
28003,0.0,0.0,0.0
28005,0.0,0.0,0.0
28007,0.0,0.0,0.0
28009,0.0,0.0,0.0
28011,0.0,792.87946276,0.0
28013,0.0,0.0,0.0
28015,0.0,0.0,0.0
28017,0.0,0.0,0.0
28019,0.0,112004.20314699,0.0
28021,0.0,0.0,0.0
28023,0.0,0.0,26324.68678532
28025,0.0,0.0,10886.21688
28027,0.0,0.0,69896.76984752003
28029,0.0,0.0,0.0
28031,745.25226391,0.0,0.0
28033,0.0,0.0,0.0
28035,0.0,7.25747792,0.0
28037,0.0,0.0,0.0
28039,0.0,1745.8815680537002,0.0
28041,0.0,0.0,0.0
28043,0.0,0.0,5740505.823798128
28045,0.0,0.0,17962.257852000002
28047,35628.77347876,1287162.2117441243,16901.75889094
28049,0.0,99.79032140000001,75432.411131
28051,0.0,0.0,0.0
28053,0.0,0.0,0.0
28055,0.0,0.0,0.0
28057,0.0,0.0,0.0
28059,1166368.0416395466,89715.67652432773,195597.19460666005
28061,0.0,0.0,0.0
28063,0.0,0.0,0.0
28065,0.0,0.0,0.0
28067,19027.8914786884,3370.644901470001,123146.24612367002
28069,0.0,0.0,0.0
28071,0.0,0.0,0.0
28073,211720.13539831,7100.389810421601,0.0
28075,9014.1595223834,128.36664071,0.0
28077,0.0,0.0,0.0
28079,0.0,0.0,0.0
28081,0.0,0.0,0.0
28083,3401.3077456820006,0.0,0.0
28085,0.0,0.0,0.0
28087,8089.819918950001,11321.733594055502,425.46964306000007
28089,2201.964160165001,0.0,0.0
28091,0.0,0.0,0.0
28093,0.0,0.0,10577.32047603
28095,0.0,90442.37232438101,0.0
28097,0.0,0.0,0.0
28099,0.0,0.0,0.0
28101,0.0,1192.4943407300002,0.0
28103,0.0,0.0,0.0
28105,0.0,0.0,0.0
28107,0.0,392.35740005,40018.640435620015
28109,0.0,0.0,0.0
28111,0.0,0.0,0.0
28113,0.0,0.0,0.0
28115,0.0,0.0,0.0
28117,0.0,0.0,0.0
28119,0.0,0.0,0.0
28121,0.0,179.64979406220002,0.0
